iteration,time,x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,F_x,F_y,F_z,psi,theta,phi,psi_dot,theta_dot,phi_dot,T_psi,T_theta,T_phi
1042.0,32864680.0,-8427725186304.368,247993684012.9384,0.0,-256560.48024529408,7545.90279971026,0.0,5.1442193237906955e-12,-1.5137345763843328e-13,0.0,0.0,0.0,0.0,-40.879957047440584,0.0,0.0,3286468000.0,0.0,0.0,10.0,0.0,0.0
1043.0,32896220.0,-8435817103851.302,248231681787.24118,0.0,-256560.48024513182,7545.902799705486,0.0,5.1343552461333875e-12,-1.5108312827917625e-13,0.0,0.0,0.0,0.0,79.11993981813266,0.0,0.0,3289622000.0,0.0,0.0,10.0,0.0,0.0
1044.0,32927760.0,-8443909021398.23,248469679561.54382,0.0,-256560.4802449699,7545.9027997007215,0.0,5.12451951295862e-12,-1.507936333829498e-13,0.0,0.0,0.0,0.0,-0.880123161332124,0.0,0.0,3292776000.0,0.0,0.0,10.0,0.0,0.0
1045.0,32959300.0,-8452000938945.154,248707677335.8463,0.0,-256560.48024480828,7545.902799695966,0.0,5.1147120157729514e-12,-1.505049697549365e-13,0.0,0.0,0.0,0.0,79.11985401416504,0.0,0.0,3295930000.0,0.0,0.0,10.0,0.0,0.0
1046.0,32990840.0,-8460092856492.073,248945675110.14865,0.0,-256560.48024464695,7545.902799691219,0.0,5.104932646601536e-12,-1.5021713421559393e-13,0.0,0.0,0.0,0.0,-40.88012865537584,-0.0,0.0,3299084000.0,0.0,0.0,10.0,0.0,0.0
1047.0,33022380.0,-8468184774038.987,249183672884.45084,0.0,-256560.48024448595,7545.902799686482,0.0,5.095181297985154e-12,-1.499301236005669e-13,0.0,0.0,0.0,0.0,-0.8800711699547813,0.0,0.0,3302238000.0,0.0,0.0,10.0,0.0,0.0
1048.0,33053920.0,-8476276691585.8955,249421670658.75287,0.0,-256560.48024432524,7545.902799681753,0.0,5.0854578629772695e-12,-1.496439347606009e-13,0.0,0.0,0.0,0.0,-160.87997352957177,0.0,0.0,3305392000.0,0.0,0.0,10.0,0.0,0.0
1049.0,33085460.0,-8484368609132.799,249659668433.05475,0.0,-256560.48024416485,7545.902799677034,0.0,5.075762235141086e-12,-1.4935856456145514e-13,0.0,0.0,0.0,0.0,-160.8798357342268,0.0,0.0,3308546000.0,0.0,0.0,10.0,0.0,0.0
1050.0,33117000.0,-8492460526679.697,249897666207.35648,0.0,-256560.48024400475,7545.9027996723225,0.0,5.066094308546641e-12,-1.490740098838172e-13,0.0,0.0,0.0,0.0,-0.8796577839198806,0.0,0.0,3311700000.0,0.0,0.0,10.0,0.0,0.0
1051.0,33148540.0,-8500552444226.591,250135663981.65808,0.0,-256560.48024384497,7545.9027996676205,0.0,5.056453977767905e-12,-1.4879026762321763e-13,0.0,0.0,0.0,0.0,-40.87943967865102,0.0,0.0,3314854000.0,0.0,0.0,10.0,0.0,0.0
1052.0,33180080.0,-8508644361773.4795,250373661755.95953,0.0,-256560.48024368548,7545.9027996629275,0.0,5.046841137879922e-12,-1.4850733468994522e-13,0.0,0.0,0.0,0.0,79.12081858157981,0.0,0.0,3318008000.0,0.0,0.0,10.0,0.0,0.0
1053.0,33211620.0,-8516736279320.363,250611659530.26083,0.0,-256560.4802435263,7545.902799658244,0.0,5.037255684455939e-12,-1.4822520800896305e-13,0.0,0.0,0.0,0.0,-0.8788830032274229,0.0,0.0,3321162000.0,0.0,0.0,10.0,0.0,0.0
1054.0,33243160.0,-8524828196867.241,250849657304.56198,0.0,-256560.48024336743,7545.902799653569,0.0,5.027697513564578e-12,-1.4794388451982473e-13,0.0,0.0,0.0,0.0,79.12145556692728,0.0,0.0,3324316000.0,0.0,0.0,10.0,0.0,0.0
1055.0,33274700.0,-8532920114414.114,251087655078.86298,0.0,-256560.48024320885,7545.902799648903,0.0,5.018166521767014e-12,-1.4766336117659147e-13,0.0,0.0,0.0,0.0,-40.87816570795603,-0.0,0.0,3327470000.0,0.0,0.0,10.0,0.0,0.0
1056.0,33306240.0,-8541012031960.982,251325652853.16382,0.0,-256560.48024305058,7545.9027996442455,0.0,5.008662606114184e-12,-1.473836349477498e-13,0.0,0.0,0.0,0.0,-0.8777468278774135,0.0,0.0,3330624000.0,0.0,0.0,10.0,0.0,0.0
1057.0,33337780.0,-8549103949507.846,251563650627.46454,0.0,-256560.4802428926,7545.902799639597,0.0,4.999185664143999e-12,-1.4710470281612944e-13,0.0,0.0,0.0,0.0,-160.87728779283685,0.0,0.0,3333778000.0,0.0,0.0,10.0,0.0,0.0
1058.0,33369320.0,-8557195867054.704,251801648401.7651,0.0,-256560.48024273492,7545.902799634958,0.0,4.9897355938785876e-12,-1.468265617788221e-13,0.0,0.0,0.0,0.0,-160.87678860283432,0.0,0.0,3336932000.0,0.0,0.0,10.0,0.0,0.0
1059.0,33400860.0,-8565287784601.558,252039646176.06552,0.0,-256560.48024257756,7545.902799630327,0.0,4.980312293821549e-12,-1.4654920884710048e-13,0.0,0.0,0.0,0.0,-0.8762492578698425,0.0,0.0,3340086000.0,0.0,0.0,10.0,0.0,0.0
1060.0,33432400.0,-8573379702148.406,252277643950.36578,0.0,-256560.48024242048,7545.902799625705,0.0,4.970915662955232e-12,-1.4627264104633828e-13,0.0,0.0,0.0,0.0,-40.87566975794342,0.0,0.0,3343240000.0,0.0,0.0,10.0,0.0,0.0
1061.0,33463940.0,-8581471619695.25,252515641724.6659,0.0,-256560.4802422637,7545.902799621091,0.0,4.961545600738021e-12,-1.4599685541593e-13,0.0,0.0,0.0,0.0,79.12494989694495,0.0,0.0,3346394000.0,0.0,0.0,10.0,0.0,0.0
1062.0,33495480.0,-8589563537242.089,252753639498.96588,0.0,-256560.4802421072,7545.902799616486,0.0,4.952202007101655e-12,-1.4572184900921228e-13,0.0,0.0,0.0,0.0,-0.8743902932047236,0.0,0.0,3349548000.0,0.0,0.0,10.0,0.0,0.0
1063.0,33527020.0,-8597655454788.923,252991637273.26572,0.0,-256560.480241951,7545.90279961189,0.0,4.942884782448549e-12,-1.4544761889338458e-13,0.0,0.0,0.0,0.0,79.12630967160757,0.0,0.0,3352702000.0,0.0,0.0,10.0,0.0,0.0
1064.0,33558560.0,-8605747372335.752,253229635047.5654,0.0,-256560.4802417951,7545.902799607303,0.0,4.93359382764915e-12,-1.451741621494316e-13,0.0,0.0,0.0,0.0,-40.87295020861822,-0.0,0.0,3355856000.0,0.0,0.0,10.0,0.0,0.0
1065.0,33590100.0,-8613839289882.576,253467632821.86493,0.0,-256560.48024163948,7545.902799602724,0.0,4.924329044039275e-12,-1.4490147587204485e-13,0.0,0.0,0.0,0.0,-0.8721699338820313,0.0,0.0,3359010000.0,0.0,0.0,10.0,0.0,0.0
1066.0,33621640.0,-8621931207429.3955,253705630596.16434,0.0,-256560.48024148415,7545.902799598154,0.0,4.915090333417528e-12,-1.4462955716954634e-13,0.0,0.0,0.0,0.0,-160.8713495041839,0.0,0.0,3362164000.0,0.0,0.0,10.0,0.0,0.0
1067.0,33653180.0,-8630023124976.21,253943628370.4636,0.0,-256560.48024132912,7545.902799593592,0.0,4.905877598042672e-12,-1.4435840316381134e-13,0.0,0.0,0.0,0.0,-160.8704889195238,0.0,0.0,3365318000.0,0.0,0.0,10.0,0.0,0.0
1068.0,33684720.0,-8638115042523.019,254181626144.7627,0.0,-256560.48024117437,7545.902799589039,0.0,4.896690740631051e-12,-1.440880109901924e-13,0.0,0.0,0.0,0.0,-0.8695881799017914,0.0,0.0,3368472000.0,0.0,0.0,10.0,0.0,0.0
1069.0,33716260.0,-8646206960069.823,254419623919.06168,0.0,-256560.48024101992,7545.9027995844945,0.0,4.887529664354018e-12,-1.4381837779744345e-13,0.0,0.0,0.0,0.0,-40.86864728531781,0.0,0.0,3371626000.0,0.0,0.0,10.0,0.0,0.0
1070.0,33747800.0,-8654298877616.623,254657621693.3605,0.0,-256560.48024086576,7545.902799579959,0.0,4.878394272835392e-12,-1.4354950074764513e-13,0.0,0.0,0.0,0.0,79.13233376422812,0.0,0.0,3374780000.0,0.0,0.0,10.0,0.0,0.0
1071.0,33779340.0,-8662390795163.418,254895619467.65918,0.0,-256560.48024071188,7545.902799575431,0.0,4.869284470148921e-12,-1.4328137701612976e-13,0.0,0.0,0.0,0.0,-0.8666450312639923,0.0,0.0,3377934000.0,0.0,0.0,10.0,0.0,0.0
1072.0,33810880.0,-8670482712710.208,255133617241.9577,0.0,-256560.4802405583,7545.902799570912,0.0,4.860200160815756e-12,-1.4301400379140723e-13,0.0,0.0,0.0,0.0,79.13441632820584,0.0,0.0,3381088000.0,0.0,0.0,10.0,0.0,0.0
1073.0,33842420.0,-8678574630256.993,255371615016.2561,0.0,-256560.480240405,7545.902799566401,0.0,4.8511412498019575e-12,-1.4274737827509122e-13,0.0,0.0,0.0,0.0,-40.86448215736238,-0.0,0.0,3384242000.0,0.0,0.0,10.0,0.0,0.0
1074.0,33873960.0,-8686666547803.773,255609612790.55435,0.0,-256560.480240252,7545.902799561899,0.0,4.842107642516007e-12,-1.4248149768182618e-13,0.0,0.0,0.0,0.0,-0.8633404879686322,0.0,0.0,3387396000.0,0.0,0.0,10.0,0.0,0.0
1075.0,33905500.0,-8694758465350.549,255847610564.85248,0.0,-256560.4802400993,7545.902799557405,0.0,4.833099244806337e-12,-1.4221635923921444e-13,0.0,0.0,0.0,0.0,-160.86215866361295,0.0,0.0,3390550000.0,0.0,0.0,10.0,0.0,0.0
1076.0,33937040.0,-8702850382897.319,256085608339.15045,0.0,-256560.48023994686,7545.9027995529195,0.0,4.824115962958876e-12,-1.4195196018774369e-13,0.0,0.0,0.0,0.0,-160.8609366842953,0.0,0.0,3393704000.0,0.0,0.0,10.0,0.0,0.0
1077.0,33968580.0,-8710942300444.085,256323606113.44827,0.0,-256560.4802397947,7545.902799548442,0.0,4.815157703694623e-12,-1.4168829778071597e-13,0.0,0.0,0.0,0.0,-0.8596745500157149,0.0,0.0,3396858000.0,0.0,0.0,10.0,0.0,0.0
1078.0,34000120.0,-8719034217990.846,256561603887.74597,0.0,-256560.48023964284,7545.902799543973,0.0,4.806224374167208e-12,-1.4142536928417542e-13,0.0,0.0,0.0,0.0,-40.858372260774175,0.0,0.0,3400012000.0,0.0,0.0,10.0,0.0,0.0
1079.0,34031660.0,-8727126135537.602,256799601662.04352,0.0,-256560.48023949124,7545.902799539513,0.0,4.7973158819605e-12,-1.4116317197683792e-13,0.0,0.0,0.0,0.0,79.14297018342931,0.0,0.0,3403166000.0,0.0,0.0,10.0,0.0,0.0
1080.0,34063200.0,-8735218053084.353,257037599436.3409,0.0,-256560.48023933993,7545.902799535061,0.0,4.788432135086206e-12,-1.4090170315002043e-13,0.0,0.0,0.0,0.0,-0.8556472174052512,0.0,0.0,3406320000.0,0.0,0.0,10.0,0.0,0.0
1081.0,34094740.0,-8743309970631.099,257275597210.63818,0.0,-256560.4802391889,7545.902799530617,0.0,4.779573041981513e-12,-1.406409601075715e-13,0.0,0.0,0.0,0.0,79.14577553672214,0.0,0.0,3409474000.0,0.0,0.0,10.0,0.0,0.0
1082.0,34126280.0,-8751401888177.84,257513594984.9353,0.0,-256560.48023903815,7545.902799526181,0.0,4.770738511506707e-12,-1.40380940165801e-13,0.0,0.0,0.0,0.0,-40.85276155418852,-0.0,0.0,3412628000.0,0.0,0.0,10.0,0.0,0.0
1083.0,34157820.0,-8759493805724.577,257751592759.2323,0.0,-256560.48023888769,7545.902799521754,0.0,4.76192845294285e-12,-1.401216406534119e-13,0.0,0.0,0.0,0.0,-0.8512584901372263,0.0,0.0,3415782000.0,0.0,0.0,10.0,0.0,0.0
1084.0,34189360.0,-8767585723271.31,257989590533.52914,0.0,-256560.48023873748,7545.902799517335,0.0,4.753142775989431e-12,-1.3986305891143087e-13,0.0,0.0,0.0,0.0,-160.84971527112398,0.0,0.0,3418936000.0,0.0,0.0,10.0,0.0,0.0
1085.0,34220900.0,-8775677640818.037,258227588307.82587,0.0,-256560.48023858757,7545.902799512924,0.0,4.744381390762071e-12,-1.3960519229314082e-13,0.0,0.0,0.0,0.0,-160.8481318971488,0.0,0.0,3422090000.0,0.0,0.0,10.0,0.0,0.0
1086.0,34252440.0,-8783769558364.76,258465586082.12244,0.0,-256560.4802384379,7545.902799508521,0.0,4.735644207790212e-12,-1.393480381640127e-13,0.0,0.0,0.0,0.0,-0.8465083682116351,0.0,0.0,3425244000.0,0.0,0.0,10.0,0.0,0.0
1087.0,34283980.0,-8791861475911.478,258703583856.41885,0.0,-256560.48023828855,7545.902799504126,0.0,4.726931138014837e-12,-1.3909159390163843e-13,0.0,0.0,0.0,0.0,-40.84484468431255,0.0,0.0,3428398000.0,0.0,0.0,10.0,0.0,0.0
1088.0,34315520.0,-8799953393458.191,258941581630.71515,0.0,-256560.48023813945,7545.902799499739,0.0,4.7182420927861965e-12,-1.388358568956639e-13,0.0,0.0,0.0,0.0,79.15685915454851,0.0,0.0,3431552000.0,0.0,0.0,10.0,0.0,0.0
1089.0,34347060.0,-8808045311004.9,259179579405.0113,0.0,-256560.48023799065,7545.902799495359,0.0,4.709576983861559e-12,-1.3858082454772254e-13,0.0,0.0,0.0,0.0,-0.8413968516284925,0.0,0.0,3434706000.0,0.0,0.0,10.0,0.0,0.0
1090.0,34378600.0,-8816137228551.604,259417577179.3073,0.0,-256560.4802378421,7545.902799490988,0.0,4.700935723402972e-12,-1.3832649427136978e-13,0.0,0.0,0.0,0.0,79.16038729715646,0.0,0.0,3437860000.0,0.0,0.0,10.0,0.0,0.0
1091.0,34410140.0,-8824229146098.303,259655574953.60318,0.0,-256560.48023769385,7545.902799486626,0.0,4.692318223975024e-12,-1.3807286349201657e-13,0.0,0.0,0.0,0.0,-40.83778839909664,-0.0,0.0,3441014000.0,0.0,0.0,10.0,0.0,0.0
1092.0,34441680.0,-8832321063644.998,259893572727.89893,0.0,-256560.48023754585,7545.902799482271,0.0,4.683724398542647e-12,-1.3781992964686508e-13,0.0,0.0,0.0,0.0,-0.8359239403877831,0.0,0.0,3444168000.0,0.0,0.0,10.0,0.0,0.0
1093.0,34473220.0,-8840412981191.688,260131570502.19452,0.0,-256560.48023739812,7545.902799477924,0.0,4.675154160468913e-12,-1.3756769018484353e-13,0.0,0.0,0.0,0.0,-160.834019326717,0.0,0.0,3447322000.0,0.0,0.0,10.0,0.0,0.0
1094.0,34504760.0,-8848504898738.373,260369568276.49,0.0,-256560.48023725068,7545.902799473585,0.0,4.666607423512849e-12,-1.3731614256654202e-13,0.0,0.0,0.0,0.0,-160.83207455808423,0.0,0.0,3450476000.0,0.0,0.0,10.0,0.0,0.0
1095.0,34536300.0,-8856596816285.053,260607566050.7853,0.0,-256560.4802371035,7545.902799469254,0.0,4.65808410182727e-12,-1.3706528426414848e-13,0.0,0.0,0.0,0.0,-0.8300896344895153,0.0,0.0,3453630000.0,0.0,0.0,10.0,0.0,0.0
1096.0,34567840.0,-8864688733831.729,260845563825.0805,0.0,-256560.4802369566,7545.902799464931,0.0,4.6495841099566175e-12,-1.368151127613852e-13,0.0,0.0,0.0,0.0,-40.82806455593286,0.0,0.0,3456784000.0,0.0,0.0,10.0,0.0,0.0
1097.0,34599380.0,-8872780651378.4,261083561599.37555,0.0,-256560.48023680993,7545.902799460616,0.0,4.6411073628348275e-12,-1.3656562555344587e-13,0.0,0.0,0.0,0.0,79.17400067758575,0.0,0.0,3459938000.0,0.0,0.0,10.0,0.0,0.0
1098.0,34630920.0,-8880872568925.066,261321559373.67047,0.0,-256560.48023666354,7545.9027994563085,0.0,4.632653775783197e-12,-1.363168201469328e-13,0.0,0.0,0.0,0.0,-0.8238939339336919,0.0,0.0,3463092000.0,0.0,0.0,10.0,0.0,0.0
1099.0,34662460.0,-8888964486471.729,261559557147.96524,0.0,-256560.48023651744,7545.902799452009,0.0,4.624223264508262e-12,-1.3606869405979438e-13,0.0,0.0,0.0,0.0,79.1782516095088,0.0,0.0,3466246000.0,0.0,0.0,10.0,0.0,0.0
1100.0,34694000.0,-8897056404018.387,261797554922.2599,0.0,-256560.4802363716,7545.902799447717,0.0,4.615815745099711e-12,-1.3582124482126373e-13,0.0,0.0,0.0,0.0,-40.81956269208673,-0.0,0.0,3469400000.0,0.0,0.0,10.0,0.0,0.0
1101.0,34725540.0,-8905148321565.04,262035552696.5544,0.0,-256560.48023622602,7545.902799443434,0.0,4.607431134028287e-12,-1.3557446997179663e-13,0.0,0.0,0.0,0.0,-0.8173368387203154,0.0,0.0,3472554000.0,0.0,0.0,10.0,0.0,0.0
1102.0,34757080.0,-8913240239111.688,262273550470.8488,0.0,-256560.4802360807,7545.902799439157,0.0,4.5990693481437135e-12,-1.3532836706301074e-13,0.0,0.0,0.0,0.0,-160.81507083039196,0.0,0.0,3475708000.0,0.0,0.0,10.0,0.0,0.0
1103.0,34788620.0,-8921332156658.332,262511548245.14304,0.0,-256560.48023593565,7545.902799434889,0.0,4.590730304672639e-12,-1.3508293365762473e-13,0.0,0.0,0.0,0.0,-160.81276466710165,0.0,0.0,3478862000.0,0.0,0.0,10.0,0.0,0.0
1104.0,34820160.0,-8929424074204.97,262749546019.43713,0.0,-256560.48023579086,7545.902799430629,0.0,4.582413921216576e-12,-1.3483816732939794e-13,0.0,0.0,0.0,0.0,-0.8104183488493757,0.0,0.0,3482016000.0,0.0,0.0,10.0,0.0,0.0
1105.0,34851700.0,-8937515991751.605,262987543793.7311,0.0,-256560.48023564633,7545.902799426376,0.0,4.5741201157498835e-12,-1.3459406566307056e-13,0.0,0.0,0.0,0.0,-40.80803187563516,0.0,0.0,3485170000.0,0.0,0.0,10.0,0.0,0.0
1106.0,34883240.0,-8945607909298.236,263225541568.02496,0.0,-256560.48023550207,7545.902799422131,0.0,4.565848806617724e-12,-1.3435062625430372e-13,0.0,0.0,0.0,0.0,79.19439475254102,0.0,0.0,3488324000.0,0.0,0.0,10.0,0.0,0.0
1107.0,34914780.0,-8953699826844.861,263463539342.31866,0.0,-256560.48023535806,7545.902799417893,0.0,4.557599912534077e-12,-1.341078467096209e-13,0.0,0.0,0.0,0.0,-0.8031384643208781,0.0,0.0,3491478000.0,0.0,0.0,10.0,0.0,0.0
1108.0,34946320.0,-8961791744391.482,263701537116.61224,0.0,-256560.48023521432,7545.902799413663,0.0,4.549373352579718e-12,-1.3386572464634827e-13,0.0,0.0,0.0,0.0,79.1993684737792,0.0,0.0,3494632000.0,0.0,0.0,10.0,0.0,0.0
1109.0,34977860.0,-8969883661938.1,263939534890.90567,0.0,-256560.48023507083,7545.902799409441,0.0,4.541169046200247e-12,-1.3362425769255672e-13,0.0,0.0,0.0,0.0,-40.79808443315879,-0.0,0.0,3497786000.0,0.0,0.0,10.0,0.0,0.0
1110.0,35009400.0,-8977975579484.71,264177532665.19897,0.0,-256560.4802349276,7545.902799405227,0.0,4.532986913204125e-12,-1.3338344348700413e-13,0.0,0.0,0.0,0.0,-0.7954971851348143,0.0,0.0,3500940000.0,0.0,0.0,10.0,0.0,0.0
1111.0,35040940.0,-8986067497031.318,264415530439.49216,0.0,-256560.48023478466,7545.902799401019,0.0,4.524826873760691e-12,-1.3314327967907676e-13,0.0,0.0,0.0,0.0,-160.7928697821489,0.0,0.0,3504094000.0,0.0,0.0,10.0,0.0,0.0
1112.0,35072480.0,-8994159414577.922,264653528213.7852,0.0,-256560.48023464193,7545.90279939682,0.0,4.516688848398234e-12,-1.329037639287325e-13,0.0,0.0,0.0,0.0,-160.790202224201,0.0,0.0,3507248000.0,0.0,0.0,10.0,0.0,0.0
1113.0,35104020.0,-9002251332124.52,264891525988.0781,0.0,-256560.48023449947,7545.902799392628,0.0,4.508572758002054e-12,-1.3266489390644385e-13,0.0,0.0,0.0,0.0,-0.7874945112911982,0.0,0.0,3510402000.0,0.0,0.0,10.0,0.0,0.0
1114.0,35135560.0,-9010343249671.113,265129523762.37088,0.0,-256560.48023435727,7545.902799388444,0.0,4.500478523812532e-12,-1.324266672931409e-13,0.0,0.0,0.0,0.0,-40.784746643419425,0.0,0.0,3513556000.0,0.0,0.0,10.0,0.0,0.0
1115.0,35167100.0,-9018435167217.703,265367521536.6635,0.0,-256560.48023421533,7545.902799384267,0.0,4.4924060674232275e-12,-1.321890817801555e-13,0.0,0.0,0.0,0.0,79.2180413794143,0.0,0.0,3516710000.0,0.0,0.0,10.0,0.0,0.0
1116.0,35198640.0,-9026527084764.287,265605519310.95602,0.0,-256560.48023407365,7545.902799380098,0.0,4.484355310778981e-12,-1.3195213506916519e-13,0.0,0.0,0.0,0.0,-0.7791304427900362,0.0,0.0,3519864000.0,0.0,0.0,10.0,0.0,0.0
1117.0,35230180.0,-9034619002310.867,265843517085.2484,0.0,-256560.4802339322,7545.902799375936,0.0,4.476326176174012e-12,-1.3171582487213714e-13,0.0,0.0,0.0,0.0,79.22373788996758,0.0,0.0,3523018000.0,0.0,0.0,10.0,0.0,0.0
1118.0,35261720.0,-9042710919857.443,266081514859.54065,0.0,-256560.48023379102,7545.902799371782,0.0,4.468318586250062e-12,-1.314801489112737e-13,0.0,0.0,0.0,0.0,-40.77335362231285,-0.0,0.0,3526172000.0,0.0,0.0,10.0,0.0,0.0
1119.0,35293260.0,-9050802837404.016,266319512633.83276,0.0,-256560.4802336501,7545.9027993676345,0.0,4.460332463994527e-12,-1.3124510491895714e-13,0.0,0.0,0.0,0.0,-0.7704049796313164,0.0,0.0,3529326000.0,0.0,0.0,10.0,0.0,0.0
1120.0,35324800.0,-9058894754950.582,266557510408.12476,0.0,-256560.4802335094,7545.902799363495,0.0,4.452367732738596e-12,-1.3101069063769484e-13,0.0,0.0,0.0,0.0,-160.76741618198784,0.0,0.0,3532480000.0,0.0,0.0,10.0,0.0,0.0
1121.0,35356340.0,-9066986672497.145,266795508182.41663,0.0,-256560.480233369,7545.902799359364,0.0,4.4444243161554224e-12,-1.3077690382006557e-13,0.0,0.0,0.0,0.0,-160.7643872293824,0.0,0.0,3535634000.0,0.0,0.0,10.0,0.0,0.0
1122.0,35387880.0,-9075078590043.703,267033505956.70834,0.0,-256560.48023322882,7545.902799355239,0.0,4.436502138258284e-12,-1.3054374222866512e-13,0.0,0.0,0.0,0.0,-0.7613181218150301,0.0,0.0,3538788000.0,0.0,0.0,10.0,0.0,0.0
1123.0,35419420.0,-9083170507590.258,267271503730.99994,0.0,-256560.4802330889,7545.902799351122,0.0,4.428601123398784e-12,-1.3031120363605342e-13,0.0,0.0,0.0,0.0,-40.7582088592857,0.0,0.0,3541942000.0,0.0,0.0,10.0,0.0,0.0
1124.0,35450960.0,-9091262425136.807,267509501505.2914,0.0,-256560.48023294922,7545.902799347012,0.0,4.4207211962650255e-12,-1.3007928582470075e-13,0.0,0.0,0.0,0.0,79.24494055820558,0.0,0.0,3545096000.0,0.0,0.0,10.0,0.0,0.0
1125.0,35482500.0,-9099354342683.352,267747499279.58276,0.0,-256560.4802328098,7545.902799342909,0.0,4.412862281879824e-12,-1.2984798658693495e-13,0.0,0.0,0.0,0.0,-0.7518698693411863,0.0,0.0,3548250000.0,0.0,0.0,10.0,0.0,0.0
1126.0,35514040.0,-9107446260229.893,267985497053.87396,0.0,-256560.4802326706,7545.902799338814,0.0,4.405024305598927e-12,-1.296173037248892e-13,0.0,0.0,0.0,0.0,79.25135985807401,0.0,0.0,3551404000.0,0.0,0.0,10.0,0.0,0.0
1127.0,35545580.0,-9115538177776.43,268223494828.16504,0.0,-256560.48023253167,7545.902799334725,0.0,4.39720719310924e-12,-1.2938723505044963e-13,0.0,0.0,0.0,0.0,-40.74537025954885,-0.0,0.0,3554558000.0,0.0,0.0,10.0,0.0,0.0
1128.0,35577120.0,-9123630095322.96,268461492602.456,0.0,-256560.480232393,7545.9027993306445,0.0,4.389410870427064e-12,-1.2915777838520342e-13,0.0,0.0,0.0,0.0,-0.742060222209764,0.0,0.0,3557712000.0,0.0,0.0,10.0,0.0,0.0
1129.0,35608660.0,-9131722012869.488,268699490376.74683,0.0,-256560.48023225454,7545.902799326571,0.0,4.381635263896345e-12,-1.289289315603871e-13,0.0,0.0,0.0,0.0,-160.73871002990873,0.0,0.0,3560866000.0,0.0,0.0,10.0,0.0,0.0
1130.0,35640200.0,-9139813930416.012,268937488151.03754,0.0,-256560.48023211636,7545.9027993225045,0.0,4.373880300186935e-12,-1.2870069241683562e-13,0.0,0.0,0.0,0.0,-160.73531968264575,0.0,0.0,3564020000.0,0.0,0.0,10.0,0.0,0.0
1131.0,35671740.0,-9147905847962.531,269175485925.3281,0.0,-256560.4802319784,7545.902799318445,0.0,4.366145906292861e-12,-1.2847305880493105e-13,0.0,0.0,0.0,0.0,-0.7318891804208026,0.0,0.0,3567174000.0,0.0,0.0,10.0,0.0,0.0
1132.0,35703280.0,-9155997765509.045,269413483699.61853,0.0,-256560.4802318407,7545.902799314394,0.0,4.358432009530613e-12,-1.2824602858455246e-13,0.0,0.0,0.0,0.0,-40.728418523233906,0.0,0.0,3570328000.0,0.0,0.0,10.0,0.0,0.0
1133.0,35734820.0,-9164089683055.555,269651481473.90884,0.0,-256560.48023170323,7545.902799310349,0.0,4.350738537537429e-12,-1.280195996250251e-13,0.0,0.0,0.0,0.0,79.27509228891495,0.0,0.0,3573482000.0,0.0,0.0,10.0,0.0,0.0
1134.0,35766360.0,-9172181600602.06,269889479248.19904,0.0,-256560.480231566,7545.902799306311,0.0,4.343065418269596e-12,-1.2779376980507052e-13,0.0,0.0,0.0,0.0,-0.7213567439742725,0.0,0.0,3576636000.0,0.0,0.0,10.0,0.0,0.0
1135.0,35797900.0,-9180273518148.562,270127477022.4891,0.0,-256560.480231429,7545.90279930228,0.0,4.335412580000779e-12,-1.275685370127573e-13,0.0,0.0,0.0,0.0,79.28223437809848,0.0,0.0,3579790000.0,0.0,0.0,10.0,0.0,0.0
1136.0,35829440.0,-9188365435695.06,270365474796.77902,0.0,-256560.48023129228,7545.9027992982565,0.0,4.3277799513203216e-12,-1.27343899145451e-13,0.0,0.0,0.0,0.0,-40.71413434486682,-0.0,0.0,3582944000.0,0.0,0.0,10.0,0.0,0.0
1137.0,35860980.0,-9196457353241.553,270603472571.06882,0.0,-256560.4802311558,7545.90279929424,0.0,4.320167461131607e-12,-1.2711985410976597e-13,0.0,0.0,0.0,0.0,-0.7104629128701813,0.0,0.0,3586098000.0,0.0,0.0,10.0,0.0,0.0
1138.0,35892520.0,-9204549270788.041,270841470345.3585,0.0,-256560.48023101952,7545.902799290231,0.0,4.312575038650373e-12,-1.268963998215155e-13,0.0,0.0,0.0,0.0,-160.7067513259116,0.0,0.0,3589252000.0,0.0,0.0,10.0,0.0,0.0
1139.0,35924060.0,-9212641188334.525,271079468119.64804,0.0,-256560.4802308835,7545.902799286228,0.0,4.305002613403094e-12,-1.2667353420566433e-13,0.0,0.0,0.0,0.0,-160.70299958399104,0.0,0.0,3592406000.0,0.0,0.0,10.0,0.0,0.0
1140.0,35955600.0,-9220733105881.006,271317465893.93747,0.0,-256560.48023074772,7545.902799282233,0.0,4.297450115225326e-12,-1.2645125519627982e-13,0.0,0.0,0.0,0.0,-0.6992076871085466,0.0,0.0,3595560000.0,0.0,0.0,10.0,0.0,0.0
1141.0,35987140.0,-9228825023427.482,271555463668.22678,0.0,-256560.4802306122,7545.902799278245,0.0,4.289917474260088e-12,-1.2622956073648442e-13,0.0,0.0,0.0,0.0,-40.69537563526409,0.0,0.0,3598714000.0,0.0,0.0,10.0,0.0,0.0
1142.0,36018680.0,-9236916940973.953,271793461442.51596,0.0,-256560.48023047688,7545.902799274264,0.0,4.282404620956253e-12,-1.26008448778408e-13,0.0,0.0,0.0,0.0,79.3084965715423,0.0,0.0,3601868000.0,0.0,0.0,10.0,0.0,0.0
