iteration,time,x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,F_x,F_y,F_z
130.0,13.0,435622.0840682479,65395.42518254095,0.0,-20483.669070669708,4298.470525569905,0.0,-1380.6280745405977,-207.2593728728184,0.0,0.0,0.0,0.0
131.0,13.100000000000001,433566.8140208082,65824.23593823359,0.0,-20621.731878123766,4277.744588282622,0.0,-1387.5840265788038,-210.66339811068616,0.0,0.0,0.0,0.0
132.0,13.200000000000001,431497.70291286294,66250.9570800713,0.0,-20760.490280781647,4256.678248471554,0.0,-1394.6772355082217,-214.13486339895246,0.0,0.0,0.0,0.0
133.0,13.3,429414.6804986072,66675.55423060145,0.0,-20899.958004332468,4235.264762131659,0.0,-1401.9107810532576,-217.67578649161837,0.0,0.0,0.0,0.0
134.0,13.4,427317.6751442687,67097.99232788217,0.0,-21040.149082437794,4213.497183482497,0.0,-1409.287843835892,-221.28826031254928,0.0,0.0,0.0,0.0
135.0,13.5,425206.6137968058,67518.23560492885,0.0,-21181.077866821382,4191.368357451242,0.0,-1416.8117093864257,-224.97445641306086,0.0,0.0,0.0,0.0
136.0,13.600000000000001,423081.4219515767,67936.2475683919,0.0,-21322.759037760025,4168.870911809936,0.0,-1424.4857723483403,-228.7366286175169,0.0,0.0,0.0,0.0
137.0,13.700000000000001,420942.023618939,68351.9909764298,0.0,-21465.20761499486,4145.997248948184,0.0,-1432.3135408882229,-232.57711686879736,0.0,0.0,0.0,0.0
138.0,13.8,418788.34128973505,68765.42781574029,0.0,-21608.43896908368,4122.739537261305,0.0,-1440.2986413224553,-236.49835128635124,0.0,0.0,0.0,0.0
139.0,13.9,416620.29589962005,69176.51927770999,0.0,-21752.468833215924,4099.089702132669,0.0,-1448.4448229731095,-240.50285645046975,0.0,0.0,0.0,0.0
140.0,14.0,414437.8067921836,69585.225733641,0.0,-21897.313315513235,4075.039416487622,0.0,-1456.7559632663183,-244.59325592740836,0.0,0.0,0.0,0.0
141.0,14.100000000000001,412240.7916808159,69991.50670901012,0.0,-22042.988911839868,4050.5800908948813,0.0,-1465.2360730872838,-248.7722770510698,0.0,0.0,0.0,0.0
142.0,14.200000000000001,410029.1666092665,70395.32085671436,0.0,-22189.512519148597,4025.7028631897742,0.0,-1473.889302407027,-253.04275597812256,0.0,0.0,0.0,0.0
143.0,14.3,407802.84591083956,70796.62592925345,0.0,-22336.9014493893,4000.398587591962,0.0,-1482.7199461970017,-257.40764303469945,0.0,0.0,0.0,0.0
144.0,14.4,405561.7421661696,71195.37874979747,0.0,-22485.173444009,3974.657823288492,0.0,-1491.732450648812,-261.87000837418947,0.0,0.0,0.0,0.0
145.0,14.5,403305.7661595155,71591.53518208445,0.0,-22634.346689073882,3948.470822451073,0.0,-1500.9314197174378,-266.4330479671266,0.0,0.0,0.0,0.0
146.0,14.600000000000001,401034.8268335095,71985.05009908973,0.0,-22784.439831045627,3921.8275176543607,0.0,-1510.3216220076692,-271.1000899457944,0.0,0.0,0.0,0.0
147.0,14.700000000000001,398748.83124229487,72375.87735040544,0.0,-22935.471993246396,3894.7175086597813,0.0,-1519.9079980248234,-275.8746013279269,0.0,0.0,0.0,0.0
148.0,14.8,396447.6845029801,72763.96972826478,0.0,-23087.46279304888,3867.1300485269885,0.0,-1529.6956678122933,-280.76019514578553,0.0,0.0,0.0,0.0
149.0,14.9,394131.28974533617,73149.27893214175,0.0,-23240.43235983011,3839.05402901241,0.0,-1539.68993900011,-285.760638008985,0.0,0.0,0.0,0.0
150.0,15.0,391799.54805965815,73531.75553185295,0.0,-23394.40135373012,3810.4779652115117,0.0,-1549.8963152904105,-290.8798581316913,0.0,0.0,0.0,0.0
151.0,15.100000000000001,389452.3584427087,73911.34892908344,0.0,-23549.390985259164,3781.3899793983423,0.0,-1560.3205054076,-296.12195385729103,0.0,0.0,0.0,0.0
152.0,15.200000000000001,387089.61774165573,74288.00731725399,0.0,-23705.423035799926,3751.777784012613,0.0,-1570.9684325430137,-301.49120271631506,0.0,0.0,0.0,0.0
153.0,15.3,384711.220595913,74661.67763964167,0.0,-23862.519879054227,3721.6286637409817,0.0,-1581.8462443260985,-306.99207105634315,0.0,0.0,0.0,0.0
154.0,15.4,382317.05937678594,75032.30554566048,0.0,-24020.70450348684,3690.9294566353474,0.0,-1592.9603233565085,-312.62922428581817,0.0,0.0,0.0,0.0
155.0,15.5,379907.0241248205,75399.83534520258,0.0,-24180.000535822488,3659.6665342067654,0.0,-1604.3172983340899,-318.4075377772084,0.0,0.0,0.0,0.0
156.0,15.600000000000001,377481.00248474657,75764.20996093437,0.0,-24340.432265655898,3627.8257804290447,0.0,-1615.9240558265499,-324.3321084787957,0.0,0.0,0.0,0.0
157.0,15.700000000000001,375038.87963790185,76125.37087843489,0.0,-24502.024671238552,3595.392569581165,0.0,-1627.7877527176352,-330.4082672885656,0.0,0.0,0.0,0.0
158.0,15.8,372580.5382320144,76483.25809405655,0.0,-24664.803446510316,3562.3517428523082,0.0,-1639.9158293819628,-336.6415922482879,0.0,0.0,0.0,0.0
159.0,15.9,370105.85830821644,76837.81006038054,0.0,-24828.795029448513,3528.6875836274794,0.0,-1652.316023636236,-343.03792262092327,0.0,0.0,0.0,0.0
160.0,16.0,367614.7172251534,77188.96362913017,0.0,-24994.026631812136,3494.383791365387,0.0,-1664.9963855205165,-349.6033739200434,0.0,0.0,0.0,0.0
161.0,16.1,365106.9895800446,77536.6539913971,0.0,-25160.526270364186,3459.4234539733825,0.0,-1677.965292967458,-356.3443539660519,0.0,0.0,0.0,0.0
