iteration,time,x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,F_x,F_y,F_z
49.0,4.9,2.209759797147832e-18,3.196553282804012e-20,0.0,9.01763079885967e-19,2.0008219074606847e-20,0.0,1.851949931159364e-19,8.401312014621182e-21,0.0,0.0,0.0,0.0
50.0,5.0,2.300862897047631e-18,3.40093428298953e-20,0.0,9.202989181100105e-19,2.0867980962496835e-20,0.0,1.8535838224043434e-19,8.597618878899891e-21,0.0,0.0,0.0,0.0
51.0,5.1000000000000005,2.3938204340784956e-18,3.6140117579074166e-20,0.0,9.388518225072834e-19,2.174751402108048e-20,0.0,1.8552904397272827e-19,8.795330585836444e-21,0.0,0.0,0.0,0.0
52.0,5.2,2.4886341514487067e-18,3.835984140831736e-20,0.0,9.574225248969401e-19,2.264696256378342e-20,0.0,1.8570702389656837e-19,8.994485427029398e-21,0.0,0.0,0.0,0.0
53.0,5.300000000000001,2.585305865785113e-18,4.067051327648914e-20,0.0,9.760117618311861e-19,2.3566474799652197e-20,0.0,1.8589236934246037e-19,9.195122358687757e-21,0.0,0.0,0.0,0.0
54.0,5.4,2.683837467615309e-18,4.307414716157277e-20,0.0,9.946202747727344e-19,2.4506202902020357e-20,0.0,1.860851294154835e-19,9.39728102368161e-21,0.0,0.0,0.0,0.0
55.0,5.5,2.7842309218677035e-18,4.557277246064597e-20,0.0,1.0132488102751571e-18,2.546630307944364e-20,0.0,1.862853550242273e-19,9.601001774232829e-21,0.0,0.0,0.0,0.0
56.0,5.6000000000000005,2.8864882683897736e-18,4.816843439706669e-20,0.0,1.031898120166245e-18,2.644693564897083e-20,0.0,1.8649309891087808e-19,9.806325695271905e-21,0.0,0.0,0.0,0.0
57.0,5.7,2.9906116224848106e-18,5.0863194435106215e-20,0.0,1.0505689617344937e-18,2.7448265111819627e-20,0.0,1.8670841568248703e-19,1.0013294628487976e-20,0.0,0.0,0.0,0.0
58.0,5.800000000000001,3.0966031754674773e-18,5.365913070227368e-20,0.0,1.0692620979188392e-18,2.8470460231529665e-20,0.0,1.8693136184345456e-19,1.0221951197100365e-20,0.0,0.0,0.0,0.0
59.0,5.9,3.2044651952385076e-18,5.655833841958355e-20,0.0,1.0879782975017659e-18,2.951369411466777e-20,0.0,1.871619958292668e-19,1.0432338831381059e-20,0.0,0.0,0.0,0.0
60.0,6.0,3.314200026878892e-18,5.956293034002512e-20,0.0,1.106718335305918e-18,3.057814429416364e-20,0.0,1.8740037804152055e-19,1.064450179495872e-20,0.0,0.0,0.0,0.0
61.0,6.1000000000000005,3.4258100932639052e-18,6.267503719550116e-20,0.0,1.1254829923943456e-18,3.166399281535726e-20,0.0,1.8764657088427622e-19,1.0858485211936192e-20,0.0,0.0,0.0,0.0
62.0,6.2,3.539297895697348e-18,6.589680815251115e-20,0.0,1.1442730562745236e-18,3.277142632484275e-20,0.0,1.8790063880177978e-19,1.1074335094854898e-20,0.0,0.0,0.0,0.0
63.0,6.300000000000001,3.654666014566389e-18,6.923041127686314e-20,0.0,1.163089321106283e-18,3.3900636162196813e-20,0.0,1.8816264831759462e-19,1.1292098373540633e-20,0.0,0.0,0.0,0.0
64.0,6.4,3.771917110017393e-18,7.267803400770715e-20,0.0,1.181932587913802e-18,3.505181845468353e-20,0.0,1.884326680751887e-19,1.1511822924867164e-20,0.0,0.0,0.0,0.0
65.0,6.5,3.891053922653174e-18,7.624188364119287e-20,0.0,1.2008036648018044e-18,3.6225174215031056e-20,0.0,1.88710768880024e-19,1.1733557603475315e-20,0.0,0.0,0.0,0.0
66.0,6.6000000000000005,4.01207927425207e-18,7.992418782406342e-20,0.0,1.2197033671761238e-18,3.742090944237976e-20,0.0,1.8899702374319435e-19,1.1957352273487018e-20,0.0,0.0,0.0,0.0
67.0,6.7,4.134996068509316e-18,8.372719505750767e-20,0.0,1.2386325179687902e-18,3.86392352265053e-20,0.0,1.892915079266642e-19,1.2183257841255415e-20,0.0,0.0,0.0,0.0
68.0,6.800000000000001,4.2598072918011456e-18,8.765317521160416e-20,0.0,1.2575919478678062e-18,3.9880367855424714e-20,0.0,1.8959429899016005e-19,1.2411326289194134e-20,0.0,0.0,0.0,0.0
69.0,6.9,4.386516013972125e-18,9.170442005070029e-20,0.0,1.2765824955517831e-18,4.114452892649776e-20,0.0,1.899054768397695e-19,1.2641610710730473e-20,0.0,0.0,0.0,0.0
70.0,7.0,4.515125389146195e-18,9.588324377008221e-20,0.0,1.2956050079296138e-18,4.243194546114072e-20,0.0,1.902251237783062e-19,1.2874165346429588e-20,0.0,0.0,0.0,0.0
71.0,7.1000000000000005,4.6456386565619435e-18,1.0019198354430298e-19,0.0,1.3146603403853637e-18,4.3742850023274575e-20,0.0,1.9055332455749893e-19,1.3109045621338548e-20,0.0,0.0,0.0,0.0
72.0,7.2,4.77805914143264e-18,1.0463300008754844e-19,0.0,1.3337493570285707e-18,4.5077480841634746e-20,0.0,1.908901664320706e-19,1.3346308183601695e-20,0.0,0.0,0.0,0.0
73.0,7.300000000000001,4.9123902558315756e-18,1.092086782264339e-19,0.0,1.3528729309501476e-18,4.643608193607482e-20,0.0,1.9123573921576875e-19,1.3586010944400764e-20,0.0,0.0,0.0,0.0
74.0,7.4,5.0486354996032876e-18,1.1392142748563776e-19,0.0,1.3720319444840895e-18,4.781890324800242e-20,0.0,1.9159013533942e-19,1.3828213119276002e-20,0.0,0.0,0.0,0.0
75.0,7.5,5.186798461301252e-18,1.1877368268679245e-19,0.0,1.391227289475197e-18,4.92262007750911e-20,0.0,1.9195344991107616e-19,1.407297527088681e-20,0.0,0.0,0.0,0.0
76.0,7.6000000000000005,5.326882819152663e-18,1.2376790456106793e-19,0.0,1.41045986755303e-18,5.0658236710418445e-20,0.0,1.9232578077833006e-19,1.4320359353273464e-20,0.0,0.0,0.0,0.0
77.0,7.7,5.468892342050931e-18,1.289065803758982e-19,0.0,1.4297305904123178e-18,5.211527958618687e-20,0.0,1.927072285928771e-19,1.457042875768424e-20,0.0,0.0,0.0,0.0
78.0,7.800000000000001,5.612830890576549e-18,1.3419222457631708e-19,0.0,1.4490403801000582e-18,5.3597604422190375e-20,0.0,1.9309789687740443e-19,1.482324836003506e-20,0.0,0.0,0.0,0.0
79.0,7.9,5.75870241804703e-18,1.3962737944138648e-19,0.0,1.4683901693095477e-18,5.510549287919763e-20,0.0,1.9349789209489377e-19,1.5078884570072532e-20,0.0,0.0,0.0,0.0
80.0,8.0,5.9065109715965864e-18,1.452146157562178e-19,0.0,1.4877809016815902e-18,5.663923341742904e-20,0.0,1.939073237204262e-19,1.5337405382314066e-20,0.0,0.0,0.0,0.0
81.0,8.1,6.056260693286323e-18,1.5095653350010492e-19,0.0,1.5072135321131486e-18,5.819912146031331e-20,0.0,1.943263043155839e-19,1.5598880428842704e-20,0.0,0.0,0.0,0.0
82.0,8.200000000000001,6.207955821245665e-18,1.5685576255130643e-19,0.0,1.526689027073703e-18,5.97854595637171e-20,0.0,1.947549496055432e-19,1.5863381034037783e-20,0.0,0.0,0.0,0.0
83.0,8.3,6.361600690845831e-18,1.6291496340903477e-19,0.0,1.5462083649295993e-18,6.139855759084977e-20,0.0,1.9519337855896414e-19,1.6130980271326682e-20,0.0,0.0,0.0,0.0
84.0,8.4,6.517199735906145e-18,1.6913682793323e-19,0.0,1.5657725362766775e-18,6.303873289305448e-20,0.0,1.956417134707821e-19,1.6401753022047114e-20,0.0,0.0,0.0,0.0
85.0,8.5,6.6747574899340525e-18,1.75524080102718e-19,0.0,1.5853825442814787e-18,6.470631049670584e-20,0.0,1.9610008004801208e-19,1.6675776036513627e-20,0.0,0.0,0.0,0.0
86.0,8.6,6.8342785873996935e-18,1.8207947679237553e-19,0.0,1.6050394050313472e-18,6.640162329644453e-20,0.0,1.9656860749868506e-19,1.6953127997386857e-20,0.0,0.0,0.0,0.0
87.0,8.700000000000001,6.995767765045948e-18,1.8880580856994722e-19,0.0,1.6247441478937507e-18,6.81250122549894e-20,0.0,1.9704742862403496e-19,1.723388958544879e-20,0.0,0.0,0.0,0.0
88.0,8.8,7.159229863234894e-18,1.9570590051318563e-19,0.0,1.6444978158851576e-18,6.987682660977869e-20,0.0,1.9753667991406934e-19,1.7518143547892826e-20,0.0,0.0,0.0,0.0
89.0,8.9,7.324669827331643e-18,2.027826130480097e-19,0.0,1.6643014660498228e-18,7.165742408670294e-20,0.0,1.9803650164665286e-19,1.7805974769242467e-20,0.0,0.0,0.0,0.0
90.0,9.0,7.492092709126576e-18,2.100388428084051e-19,0.0,1.6841561698488476e-18,7.34671711212048e-20,0.0,1.985470379902474e-19,1.8097470345018612e-20,0.0,0.0,0.0,0.0
91.0,9.1,7.661503668297013e-18,2.17477523518817e-19,0.0,1.704063013559893e-18,7.530644308703296e-20,0.0,1.990684371104549e-19,1.8392719658281538e-20,0.0,0.0,0.0,0.0
92.0,9.200000000000001,7.832907973909406e-18,2.251016268998162e-19,0.0,1.7240230986879446e-18,7.717562453295094e-20,0.0,1.9960085128051652e-19,1.869181445917991e-20,0.0,0.0,0.0,0.0
93.0,9.3,8.00631100596318e-18,2.3291416359784953e-19,0.0,1.744037542387538e-18,7.907510942771559e-20,0.0,2.001444369959312e-19,1.8994848947646398e-20,0.0,0.0,0.0,0.0
94.0,9.4,8.1817182569774e-18,2.4091818413991803e-19,0.0,1.764107477896874e-18,8.100530141365423e-20,0.0,2.0069935509336157e-19,1.930191985938643e-20,0.0,0.0,0.0,0.0
95.0,9.5,8.359135333621458e-18,2.4911677991406004e-19,0.0,1.7842340549842746e-18,8.296661406918567e-20,0.0,2.012657708740059e-19,1.9613126555314446e-20,0.0,0.0,0.0,0.0
96.0,9.600000000000001,8.538567958391044e-18,2.575130841765516e-19,0.0,1.804418440407437e-18,8.495947118064571e-20,0.0,2.0184385423162208e-19,1.9928571114600345e-20,0.0,0.0,0.0,0.0
97.0,9.700000000000001,8.720021971330715e-18,2.6611027308677367e-19,0.0,1.824661818385977e-18,8.698430702379541e-20,0.0,2.024337797853984e-19,2.0248358431497018e-20,0.0,0.0,0.0,0.0
98.0,9.8,8.903503331804402e-18,2.7491156677073387e-19,0.0,1.8449653910877646e-18,8.904156665540838e-20,0.0,2.0303572701787865e-19,2.0572596316129636e-20,0.0,0.0,0.0,0.0
99.0,9.9,9.089018120315269e-18,2.839202304142719e-19,0.0,1.8653303791295798e-18,9.113170621535202e-20,0.0,2.0364988041815302e-19,2.0901395599436443e-20,0.0,0.0,0.0,0.0
100.0,10.0,9.27657254037638e-18,2.9313957538701943e-19,0.0,1.8857580220926345e-18,9.325519323959818e-20,0.0,2.0427642963054527e-19,2.1234870242461664e-20,0.0,0.0,0.0,0.0
101.0,10.100000000000001,9.466172920433689e-18,3.025729603982303e-19,0.0,1.9062495790535374e-18,9.541250698461934e-20,0.0,2.0491556960902966e-19,2.1573137450211628e-20,0.0,0.0,0.0,0.0
102.0,10.200000000000001,9.65782571584293e-18,3.1222379268564373e-19,0.0,1.9268063291313004e-18,9.760413876364907e-20,0.0,2.0556750077762971e-19,2.1916317790297167e-20,0.0,0.0,0.0,0.0
103.0,10.3,9.851537510902045e-18,3.220955292385916e-19,0.0,1.9474295720510063e-18,9.983059229530881e-20,0.0,2.0623242919706007e-19,2.226453531659747e-20,0.0,0.0,0.0,0.0
104.0,10.4,1.0047315020940836e-17,3.321916780566135e-19,0.0,1.968120628724795e-18,1.0209238406512818e-19,0.0,2.0691056673788554e-19,2.2617917698193572e-20,0.0,0.0,0.0,0.0
105.0,10.5,1.0245165094469617e-17,3.4251579944489546e-19,0.0,1.988880841850844e-18,1.0439004370051158e-19,0.0,2.0760213126049033e-19,2.2976596353834017e-20,0.0,0.0,0.0,0.0
106.0,10.600000000000001,1.0445094715388713e-17,3.5307150734790766e-19,0.0,2.0097115765310595e-18,1.0672411435973251e-19,0.0,2.083073468021577e-19,2.3340706592209392e-20,0.0,0.0,0.0,0.0
107.0,10.700000000000001,1.0647111005260676e-17,3.6386247072267257e-19,0.0,2.030614220908218e-18,1.0909515313556537e-19,0.0,2.0902644377158407e-19,2.3710387758328635e-20,0.0,0.0,0.0,0.0
108.0,10.8,1.0851221225647254e-17,3.7489241495316063e-19,0.0,2.051590186823334e-18,1.1150373147419602e-19,0.0,2.0975965915116219e-19,2.4085783386306535e-20,0.0,0.0,0.0,0.0
109.0,10.9,1.1057432780513124e-17,3.861651233073747e-19,0.0,2.0726409104940734e-18,1.13950435610085e-19,0.0,2.1050723670739097e-19,2.4467041358889766e-20,0.0,0.0,0.0,0.0
110.0,11.0,1.1265753218698581e-17,3.9768443843875353e-19,0.0,2.0937678532150515e-18,1.1643586701749175e-19,0.0,2.1126942720978243e-19,2.4854314074067562e-20,0.0,0.0,0.0,0.0
111.0,11.100000000000001,1.1476190236463379e-17,4.0945426393359837e-19,0.0,2.114972502080918e-18,1.189606428794051e-19,0.0,2.1204648865866207e-19,2.524775861913348e-20,0.0,0.0,0.0,0.0
112.0,11.200000000000001,1.1688751680104082e-17,4.214785659063018e-19,0.0,2.1362563707331456e-18,1.2152539657466371e-19,0.0,2.1283868652227569e-19,2.5647536952586122e-20,0.0,0.0,0.0,0.0
113.0,11.3,1.1903445548647315e-17,4.337613746442396e-19,0.0,2.1576210001315096e-18,1.241307781840917e-19,0.0,2.1364629398364123e-19,2.605381609427981e-20,0.0,0.0,0.0,0.0
114.0,11.4,1.2120279996621454e-17,4.4630678630427e-19,0.0,2.1790679593512703e-18,1.2677745501651774e-19,0.0,2.144695921976052e-19,2.6466768324260265e-20,0.0,0.0,0.0,0.0
115.0,11.5,1.2339263336909375e-17,4.591189646628756e-19,0.0,2.200598846407129e-18,1.2946611215559243e-19,0.0,2.1530887055859018e-19,2.68865713907469e-20,0.0,0.0,0.0,0.0
116.0,11.600000000000001,1.2560404043684985e-17,4.722021429220736e-19,0.0,2.2222152891050837e-18,1.321974530283675e-19,0.0,2.1616442697954695e-19,2.731340872775071e-20,0.0,0.0,0.0,0.0
117.0,11.700000000000001,1.2783710755436407e-17,4.855606255733246e-19,0.0,2.243918945923349e-18,1.3497219999665219e-19,0.0,2.1703656818265033e-19,2.774746968284686e-20,0.0,0.0,0.0,0.0
118.0,11.8,1.3009192278078753e-17,4.991987903217681e-19,0.0,2.2657115069235802e-18,1.3779109497221745e-19,0.0,2.179256100023135e-19,2.8188949755652685e-20,0.0,0.0,0.0,0.0
119.0,11.9,1.3236857588159617e-17,5.131210900732278e-19,0.0,2.287594694693692e-18,1.40654900056977e-19,0.0,2.1883187770112063e-19,2.863805084759563e-20,0.0,0.0,0.0,0.0
120.0,12.0,1.3466715836160483e-17,5.273320549865434e-19,0.0,2.309570265323624e-18,1.4356439820933622e-19,0.0,2.197557062993184e-19,2.909498152359223e-20,0.0,0.0,0.0,0.0
121.0,12.100000000000001,1.3698776349897437e-17,5.418362945939086e-19,0.0,2.331640009415478e-18,1.46520393937966e-19,0.0,2.2069744091853823e-19,2.9559957286297727e-20,0.0,0.0,0.0,0.0
122.0,12.200000000000001,1.3933048638024688e-17,5.566384999920233e-19,0.0,2.353805753129524e-18,1.4952371402432878e-19,0.0,2.2165743714046265e-19,3.003320086362786e-20,0.0,0.0,0.0,0.0
123.0,12.3,1.4169542393644546e-17,5.717434461070077e-19,0.0,2.376069359267643e-18,1.5257520827535863e-19,0.0,2.2263606138118973e-19,3.0514942510298466e-20,0.0,0.0,0.0,0.0
124.0,12.4,1.4408267498027722e-17,5.871559940361644e-19,0.0,2.3984327283958524e-18,1.5567575030777628e-19,0.0,2.2363369128209195e-19,3.1005420324176517e-20,0.0,0.0,0.0,0.0
125.0,12.5,1.4649234024447896e-17,6.0288109346983345e-19,0.0,2.4208978000076538e-18,1.5882623836560501e-19,0.0,2.2465071611801463e-19,3.150488057828725e-20,0.0,0.0,0.0,0.0
126.0,12.600000000000001,1.489245224213478e-17,6.189237851967409e-19,0.0,2.4434665537300245e-18,1.6202759617254265e-19,0.0,2.256875372237068e-19,3.201357806937647e-20,0.0,0.0,0.0,0.0
127.0,12.700000000000001,1.513793262034998e-17,6.35289203696415e-19,0.0,2.4661410105739678e-18,1.6528077382094132e-19,0.0,2.267445684394331e-19,3.2531776483986776e-20,0.0,0.0,0.0,0.0
128.0,12.8,1.538568583259026e-17,6.519825798224246e-19,0.0,2.4889232342316444e-18,1.6858674869924815e-19,0.0,2.2782223657676766e-19,3.3059748783068294e-20,0.0,0.0,0.0,0.0
129.0,12.9,1.5635722760922952e-17,6.690092435803804e-19,0.0,2.511815332422208e-18,1.7194652645986952e-19,0.0,2.2892098190563606e-19,3.359777760621364e-20,0.0,0.0,0.0,0.0
130.0,13.0,1.588805450045849e-17,6.863746270048507e-19,0.0,2.5348194582885813e-18,1.7536114202953737e-19,0.0,2.300412586637338e-19,3.414615569667862e-20,0.0,0.0,0.0,0.0
131.0,13.100000000000001,1.6142692363965295e-17,7.040842671395466e-19,0.0,2.557937811847533e-18,1.7883166066438027e-19,0.0,2.3118353558951736e-19,3.4705186348429073e-20,0.0,0.0,0.0,0.0
132.0,13.200000000000001,1.639964788663245e-17,7.221438091253673e-19,0.0,2.581172641495537e-18,1.823591790520341e-19,0.0,2.3234829648004083e-19,3.527518387653821e-20,0.0,0.0,0.0,0.0
133.0,13.3,1.6658932830985877e-17,7.405590094011325e-19,0.0,2.6045262455730356e-18,1.8594482646326906e-19,0.0,2.335360407749869e-19,3.585647411234972e-20,0.0,0.0,0.0,0.0
134.0,13.4,1.6920559191964022e-17,7.59335739022084e-19,0.0,2.6280009739898686e-18,1.89589765955761e-19,0.0,2.3474728416832854e-19,3.6449394924919356e-20,0.0,0.0,0.0,0.0
135.0,13.5,1.7184539202159256e-17,7.784799871015118e-19,0.0,2.651599229914783e-18,1.9329519563279632e-19,0.0,2.3598255924914473e-19,3.70542967703532e-20,0.0,0.0,0.0,0.0
