iteration,time,x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,F_x,F_y,F_z,psi,theta,phi,psi_dot,theta_dot,phi_dot,T_psi,T_theta,T_phi
30.0,3.0,6999963.506980525,22637.80318970439,0.0,-24.28954922165429,7545.908936625174,0.0,-8.056144716650126,-0.026053481333357723,0.0,0.0,0.0,0.0,131.56442669183275,0.0,0.0,-26.272255412323844,0.0,0.0,-43.752028096666194,0.0,0.0
31.0,3.1,6999961.03774488,23392.3939530995,0.0,-25.095163693319304,7545.90633127704,0.0,-8.053553987616539,-0.026913279457563118,0.0,0.0,0.0,0.0,126.99034109307037,0.0,0.0,-65.20945656292406,0.0,0.0,-38.93720115060022,0.0,0.0
32.0,3.2,6999958.48796074,24146.984451660806,0.0,-25.90051909208096,7545.903639949094,0.0,-8.050964553944507,-0.027772524114154522,0.0,0.0,0.0,0.0,118.94592566493905,0.0,0.0,-95.6788519997022,0.0,0.0,-30.469395436778143,0.0,0.0
33.0,3.3000000000000003,6999955.857654008,24901.574676793094,0.0,-26.70561554747541,7545.900862696682,0.0,-8.048376414741938,-0.028631215738238274,0.0,0.0,0.0,0.0,108.40913844172039,0.0,0.0,-115.05689246467085,0.0,0.0,-19.37804046496865,0.0,0.0
34.0,3.4000000000000004,6999953.146850571,25656.16461990668,0.0,-27.510453188949604,7545.897999575109,0.0,-8.045789569117522,-0.0294893547645075,0.0,0.0,0.0,0.0,96.55827673549064,0.0,0.0,-121.96034165992431,0.0,0.0,-6.903449195253462,0.0,0.0
35.0,3.5,6999950.355576305,26410.75427241742,0.0,-28.315032145861355,7545.895050639632,0.0,-8.04320401618073,-0.030346941627242593,0.0,0.0,0.0,0.0,84.64413044102331,0.0,0.0,-116.32258422942238,0.0,0.0,5.6377574305019404,0.0,0.0
36.0,3.6,6999947.48385707,27165.343625746675,0.0,-29.11935254747943,7545.892015945469,0.0,-8.040619755041815,-0.031203976760311634,0.0,0.0,0.0,0.0,73.861278417177,0.0,0.0,-99.33445624750361,0.0,0.0,16.988127981918772,0.0,0.0
37.0,3.7,6999944.531718717,27919.932671321338,0.0,-29.923414522983613,7545.888895547793,0.0,-8.038036784811807,-0.0320604605971709,0.0,0.0,0.0,0.0,65.23144115280532,0.0,0.0,-73.2622890399301,0.0,0.0,26.07216720757352,0.0,0.0
38.0,3.8000000000000003,6999941.499187081,28674.521400573813,0.0,-30.727218201464794,7545.885689501733,0.0,-8.03545510460251,-0.03291639357086529,0.0,0.0,0.0,0.0,59.509951636371675,0.0,0.0,-41.167501288742564,0.0,0.0,32.09478775118753,0.0,0.0
39.0,3.9000000000000004,6999938.386287985,29429.109804942018,0.0,-31.530763711925044,7545.882397862376,0.0,-8.032874713526516,-0.03377177611402882,0.0,0.0,0.0,0.0,57.12354143212255,0.0,0.0,-6.560702796239802,0.0,0.0,34.60679849250276,0.0,0.0
40.0,4.0,6999935.19304724,30183.697875869373,0.0,-32.334051183277694,7545.879020684764,0.0,-8.030295610697188,-0.03462660865888506,0.0,0.0,0.0,0.0,58.144097594873635,0.0,0.0,26.97182605126146,0.0,0.0,33.53252884750126,0.0,0.0
41.0,4.1000000000000005,6999931.919490644,30938.285604804805,0.0,-33.137080744347415,7545.8755580238985,0.0,-8.027717795228657,-0.0354808916372476,0.0,0.0,0.0,0.0,62.2992161899998,0.0,0.0,56.13054585126184,0.0,0.0,29.158719800000384,0.0,0.0
42.0,4.2,6999928.56564398,31692.87298320274,0.0,-33.93985252387028,7545.872009934735,0.0,-8.02514126623584,-0.03633462548052053,0.0,0.0,0.0,0.0,69.01665723636965,0.0,0.0,78.2182750761357,0.0,0.0,22.08772922487386,0.0,0.0
43.0,4.3,6999925.131533021,32447.460002523083,0.0,-34.742366650493864,7545.868376472186,0.0,-8.022566022834418,-0.03718781061969884,0.0,0.0,0.0,0.0,77.49656050678409,0.0,0.0,91.37979033215267,0.0,0.0,13.161515256016974,0.0,0.0
44.0,4.4,6999921.617183526,33202.04665423125,0.0,-35.544623252777306,7545.864657691124,0.0,-8.019992064140855,-0.038040447485368986,0.0,0.0,0.0,0.0,86.80281256299938,0.0,0.0,94.74525079215307,0.0,0.0,3.365460460000401,0.0,0.0
45.0,4.5,6999918.0226212405,33956.63292979813,0.0,-36.346622459191394,7545.860853646375,0.0,-8.017419389272382,-0.03889253650770925,0.0,0.0,0.0,0.0,95.96347076010396,0.0,0.0,88.46791314993862,0.0,0.0,-6.277337642214443,0.0,0.0
46.0,4.6000000000000005,6999914.347871898,34711.21882070008,0.0,-37.14836439811863,7545.856964392725,0.0,-8.014847997347,-0.039744078116490236,0.0,0.0,0.0,0.0,104.06974897134293,0.0,0.0,73.65765107484057,0.0,0.0,-14.810262075098057,0.0,0.0
47.0,4.7,6999910.592961218,35465.80431841896,0.0,-37.94984919785333,7545.852989984914,0.0,-8.012277887483485,-0.04059507274107535,0.0,0.0,0.0,0.0,110.36373837488566,0.0,0.0,52.222136996013795,0.0,0.0,-21.43551407882678,0.0,0.0
48.0,4.800000000000001,6999906.757914909,36220.389414442085,0.0,-38.75107698660168,7545.848930477639,0.0,-8.00970905880138,-0.0414455208104212,0.0,0.0,0.0,0.0,114.30665447076268,0.0,0.0,26.63618492152654,0.0,0.0,-25.585952074487256,0.0,0.0
49.0,4.9,6999902.842758665,36974.97410026225,0.0,-39.552047892481816,7545.844785925558,0.0,-8.007141510421,-0.04229542275307814,0.0,0.0,0.0,0.0,115.62175931476956,0.0,0.0,-0.3340880413885934,0.0,0.0,-26.97027296291513,0.0,0.0
50.0,5.0,6999898.847518168,37729.558367377685,0.0,-40.35276204352392,7545.840556383283,0.0,-8.004575241463417,-0.04314477899719057,0.0,0.0,0.0,0.0,114.30893298509918,0.0,0.0,-25.922438552019468,0.0,0.0,-25.588350510630878,0.0,0.0
51.0,5.1000000000000005,6999894.772219088,38484.14220729212,0.0,-41.153219567670256,7545.836241905383,0.0,-8.002010251050494,-0.04399358997049763,0.0,0.0,0.0,0.0,110.63085467340237,0.0,0.0,-47.63912768191655,0.0,0.0,-21.716689129897087,0.0,0.0
52.0,5.2,6999890.61688708,39238.72561151471,0.0,-41.9534205927753,7545.831842546386,0.0,-7.999446538304834,-0.04484185610033343,0.0,0.0,0.0,0.0,105.07359480995018,0.0,0.0,-63.506069587127385,0.0,0.0,-15.86694190521084,0.0,0.0
53.0,5.300000000000001,6999886.381547787,39993.30857156007,0.0,-42.75336524660579,7545.827358360776,0.0,-7.996884102349822,-0.04568957781362757,0.0,0.0,0.0,0.0,98.28683845867558,0.0,0.0,-72.22905743836472,0.0,0.0,-8.722987851237331,0.0,0.0
54.0,5.4,6999882.066226842,40747.891078948254,0.0,-43.553053656840774,7545.822789402995,0.0,-7.994322942309604,-0.0465367555369057,0.0,0.0,0.0,0.0,91.01073607909713,0.0,0.0,-73.29299015320393,0.0,0.0,-1.0639327148392148,0.0,0.0
55.0,5.5,6999877.670949861,41502.47312520478,0.0,-44.352485951071735,7545.818135727442,0.0,-7.991763057309088,-0.047383389696289815,0.0,0.0,0.0,0.0,83.99736521058792,0.0,0.0,-66.97442721698053,0.0,0.0,6.3185629362234055,0.0,0.0
56.0,5.6000000000000005,6999873.195742451,42257.05470186057,0.0,-45.151662256802645,7545.813397388472,0.0,-7.989204446473945,-0.0482294807174988,0.0,0.0,0.0,0.0,77.93492636444535,0.0,0.0,-54.27434970587055,0.0,0.0,12.700077511109978,0.0,0.0
57.0,5.7,6999868.640630202,43011.635800452015,0.0,-45.95058270145004,7545.808574440401,0.0,-7.98664710893062,-0.04907502902584892,0.0,0.0,0.0,0.0,73.3821168241654,0.0,0.0,-36.78184109972865,0.0,0.0,17.492508606141904,0.0,0.0
58.0,5.800000000000001,6999864.005638696,43766.21641252091,0.0,-46.7492474123431,7545.803666937498,0.0,-7.984091043806301,-0.04992003504625413,0.0,0.0,0.0,0.0,70.71873607848288,0.0,0.0,-16.48577381392139,0.0,0.0,20.29606728580726,0.0,0.0
59.0,5.9,6999859.2907935,44520.79652961448,0.0,-47.547656516723734,7545.798674933993,0.0,-7.981536250228948,-0.05076449920322663,0.0,0.0,0.0,0.0,70.11665076223622,0.0,0.0,4.444067488988107,0.0,0.0,20.9298413029095,0.0,0.0
60.0,6.0,6999854.496120167,45275.376143285386,0.0,-48.345810141746625,7545.793598484073,0.0,-7.978982727327283,-0.05160842192087734,0.0,0.0,0.0,0.0,71.53300463557827,0.0,0.0,23.883009977852822,0.0,0.0,19.43894248886472,0.0,0.0
61.0,6.1000000000000005,6999849.621644239,46029.95524509168,0.0,-49.143708414479356,7545.7884376418815,0.0,-7.97643047423078,-0.052451803622916245,0.0,0.0,0.0,0.0,74.72524035169539,0.0,0.0,39.96170434448952,0.0,0.0,16.078694366636704,0.0,0.0
62.0,6.2,6999844.667391245,46784.53382659685,0.0,-49.941351461902435,7545.783192461519,0.0,-7.973879490069675,-0.053294644732652934,0.0,0.0,0.0,0.0,79.28534024683711,0.0,0.0,51.24029355834491,0.0,0.0,11.27858921385539,0.0,0.0
63.0,6.300000000000001,6999839.633386701,47539.11187936978,0.0,-50.7387394109094,7545.777862997046,0.0,-7.971329773974965,-0.05413694567299704,0.0,0.0,0.0,0.0,84.68890112253803,0.0,0.0,56.83092395567358,0.0,0.0,5.590630397328673,0.0,0.0
64.0,6.4,6999834.5196561115,48293.68939498476,0.0,-51.5358723883069,7545.772449302479,0.0,-7.968781325078402,-0.0549787068664586,0.0,0.0,0.0,0.0,90.3533938422001,0.0,0.0,56.458930437567936,0.0,0.0,-0.3719935181056462,0.0,0.0
65.0,6.5,6999829.326224966,49048.266365021474,0.0,-52.33275052081474,7545.766951431792,0.0,-7.96623414251249,-0.05581992873514862,0.0,0.0,0.0,0.0,95.69932254165907,0.0,0.0,50.45964355161129,0.0,0.0,-5.999286885956644,0.0,0.0
66.0,6.6000000000000005,6999824.053118743,49802.84278106501,0.0,-53.12937393506599,7545.761369438918,0.0,-7.963688225410491,-0.056660611700779455,0.0,0.0,0.0,0.0,100.20802255197917,0.0,0.0,39.714356654790826,0.0,0.0,-10.745286896820467,0.0,0.0
67.0,6.7,6999818.700362909,50557.41863470584,0.0,-53.92574275760704,7545.755703377748,0.0,-7.96114357290642,-0.05750075618466521,0.0,0.0,0.0,0.0,103.47048530658536,0.0,0.0,25.534898437332856,0.0,0.0,-14.179458217457972,0.0,0.0
68.0,6.800000000000001,6999813.267982915,51311.99391753984,0.0,-54.72185711489768,7545.74995330213,0.0,-7.958600184135055,-0.058340362607722365,0.0,0.0,0.0,0.0,105.22277639280269,0.0,0.0,9.510923287013917,0.0,0.0,-16.02397515031894,0.0,0.0
69.0,6.9,6999807.756004202,52066.56862116824,0.0,-55.51771713331119,7545.744119265869,0.0,-7.956058058231915,-0.059179431390470015,0.0,0.0,0.0,0.0,105.36517528542889,0.0,0.0,-6.662945434489842,0.0,0.0,-16.17386872150376,0.0,0.0
70.0,7.0,6999802.164452199,52821.14273719767,0.0,-56.31332293913438,7545.73820132273,0.0,-7.95351719433327,-0.060017962953030336,0.0,0.0,0.0,0.0,103.96393670488091,0.0,0.0,-21.361826176470068,0.0,0.0,-14.698880741980224,0.0,0.0
71.0,7.1000000000000005,6999796.493352319,53575.71625724013,0.0,-57.10867465856771,7545.732199526435,0.0,-7.950977591576155,-0.06085595771512923,0.0,0.0,0.0,0.0,101.23636638287222,0.0,0.0,-33.189580263703675,0.0,0.0,-11.82775408723361,0.0,0.0
72.0,7.2,6999790.742729966,54330.289172912984,0.0,-57.90377241772532,7545.726113930663,0.0,-7.948439249098342,-0.06169341609609652,0.0,0.0,0.0,0.0,97.52153793867673,0.0,0.0,-41.10698862020581,0.0,0.0,-7.917408356502142,0.0,0.0
73.0,7.300000000000001,6999784.912610527,55084.86147583897,0.0,-58.698616342635155,7545.719944589054,0.0,-7.945902166038365,-0.06253033851486658,0.0,0.0,0.0,0.0,93.24029712282336,0.0,0.0,-44.51782769686164,0.0,0.0,-3.4108390766558268,0.0,0.0
74.0,7.4,6999779.003019382,55839.43315764618,0.0,-59.49320655923899,7545.713691555202,0.0,-7.943366341535492,-0.06336672538997863,0.0,0.0,0.0,0.0,88.84908863548031,0.0,0.0,-43.306342049999174,0.0,0.0,1.2114856468624646,0.0,0.0
75.0,7.5,6999773.013981895,56594.00420996807,0.0,-60.287543193392544,7545.707354882663,0.0,-7.940831774729752,-0.06420257713957726,0.0,0.0,0.0,0.0,84.79253170895639,0.0,0.0,-37.824796480479215,0.0,0.0,5.481545569519958,0.0,0.0
76.0,7.6000000000000005,6999766.945523417,57348.574624443456,0.0,-61.08162637086552,7545.700934624949,0.0,-7.938298464761915,-0.06503789418141288,0.0,0.0,0.0,0.0,81.45954945786303,0.0,0.0,-28.834848541388027,0.0,0.0,8.989947939091188,0.0,0.0
77.0,7.7,6999760.797669287,58103.14439271648,0.0,-61.875456217341714,7545.6944308355305,0.0,-7.9357664107735015,-0.06587267693284211,0.0,0.0,0.0,0.0,79.14726137353803,0.0,0.0,-17.410913145111927,0.0,0.0,11.4239353962761,0.0,0.0
78.0,7.800000000000001,6999754.5704448335,58857.713506436645,0.0,-62.669032858419065,7545.687843567837,0.0,-7.9332356119067695,-0.06670692581082822,0.0,0.0,0.0,0.0,78.03586155607547,0.0,0.0,-4.817083204139081,0.0,0.0,12.593829940972846,0.0,0.0
79.0,7.9,6999748.26387537,59612.2819572588,0.0,-63.46235641960974,7545.681172875256,0.0,-7.930706067304737,-0.06754064123194169,0.0,0.0,0.0,0.0,78.17644557387851,0.0,0.0,7.62876356019968,0.0,0.0,12.44584676433876,0.0,0.0
80.0,8.0,6999741.877986197,60366.84973684312,0.0,-64.25542702634021,7545.674418811133,0.0,-7.928177776111148,-0.06837382361236043,0.0,0.0,0.0,0.0,79.49235583340355,0.0,0.0,18.689441630300863,0.0,0.0,11.060678070101183,0.0,0.0
81.0,8.1,6999735.412802606,61121.41683685512,0.0,-65.04824480395133,7545.667581428772,0.0,-7.925650737470506,-0.06920647336787042,0.0,0.0,0.0,0.0,81.79323499661197,0.0,0.0,27.32814163386754,0.0,0.0,8.638700003566676,0.0,0.0
82.0,8.200000000000001,6999728.868349872,61875.983248965626,0.0,-65.84080987769839,7545.660660781435,0.0,-7.923124950528047,-0.07003859091386602,0.0,0.0,0.0,0.0,84.79974670199877,0.0,0.0,32.8020924738685,0.0,0.0,5.47395084000096,0.0,0.0
83.0,8.3,6999722.244653259,62630.548964850816,0.0,-66.63312237275119,7545.6536569223435,0.0,-7.920600414429753,-0.07087017666535052,0.0,0.0,0.0,0.0,88.17595815191633,0.0,0.0,34.7221365244832,0.0,0.0,1.9200440506146985,0.0,0.0
84.0,8.4,6999715.54173802,63385.113976192166,0.0,-67.42518241419417,7545.646569904677,0.0,-7.918077128322346,-0.07170123103693642,0.0,0.0,0.0,0.0,91.56576321414641,0.0,0.0,33.07396472011827,0.0,0.0,-1.648171804364928,0.0,0.0
85.0,8.5,6999708.759629393,64139.67827467648,0.0,-68.2169901270264,7545.639399781573,0.0,-7.91555509135329,-0.07253175444284601,0.0,0.0,0.0,0.0,94.62950170185033,0.0,0.0,28.200805033960286,0.0,0.0,-4.873159686157983,0.0,0.0
86.0,8.6,6999701.898352605,64894.24185199587,0.0,-69.00854563616174,7545.632146606129,0.0,-7.913034302670782,-0.07336174729691174,0.0,0.0,0.0,0.0,97.07710309498405,0.0,0.0,20.751222828713697,0.0,0.0,-7.449582205246592,0.0,0.0
87.0,8.700000000000001,6999694.95793287,65648.80469984774,0.0,-69.79984906642882,7545.624810431399,0.0,-7.910514761423769,-0.07419121001257668,0.0,0.0,0.0,0.0,98.69461410896264,0.0,0.0,11.59899745085846,0.0,0.0,-9.152225377855238,0.0,0.0
88.0,8.8,6999687.938395389,66403.36680993483,0.0,-70.59090054257119,7545.617391310398,0.0,-7.907996466761928,-0.07502014300289493,0.0,0.0,0.0,0.0,99.36178816134606,0.0,0.0,1.7444835968098342,0.0,0.0,-9.854513854048626,0.0,0.0
89.0,8.9,6999680.839765353,67157.92817396515,0.0,-71.38170018924738,7545.609889296097,0.0,-7.905479417835672,-0.07584854668053201,0.0,0.0,0.0,0.0,99.0594246949757,0.0,0.0,-7.791752924217068,0.0,0.0,-9.536236521026902,0.0,0.0
90.0,9.0,6999673.662067937,67912.48878365202,0.0,-72.17224813103095,7545.602304441429,0.0,-7.902963613796156,-0.07667642145776543,0.0,0.0,0.0,0.0,97.86623693242629,0.0,0.0,-16.07200232677122,0.0,0.0,-8.280249402554153,0.0,0.0
91.0,9.1,6999666.405328305,68667.04863071405,0.0,-72.96254449241057,7545.594636799283,0.0,-7.900449053795268,-0.077503767746485,0.0,0.0,0.0,0.0,95.94608486476172,0.0,0.0,-22.33103902652023,0.0,0.0,-6.259036699749012,0.0,0.0
92.0,9.200000000000001,6999659.069571611,69421.60770687515,0.0,-73.7525893977901,7545.5868864225085,0.0,-7.897935736985632,-0.0783305859581933,0.0,0.0,0.0,0.0,93.52733191400421,0.0,0.0,-26.044019988630076,0.0,0.0,-3.7129809621098446,0.0,0.0
93.0,9.3,6999651.654822992,70176.16600386446,0.0,-74.54238297148866,7545.579053363913,0.0,-7.895423662520603,-0.07915687650400607,0.0,0.0,0.0,0.0,90.87678341938415,0.0,0.0,-26.966949903771138,0.0,0.0,-0.9229299151410628,0.0,0.0
94.0,9.4,6999644.161107576,70930.72351341647,0.0,-75.33192533774073,7545.571137676263,0.0,-7.892912829554272,-0.07998263979465275,0.0,0.0,0.0,0.0,88.27108400755667,0.0,0.0,-25.14703833277833,0.0,0.0,1.8199115709928093,0.0,0.0
95.0,9.5,6999636.588450478,71685.2802272709,0.0,-76.12121662069616,7545.563139412284,0.0,-7.890403237241461,-0.0808078762404768,0.0,0.0,0.0,0.0,85.9685611655649,0.0,0.0,-20.903418507056987,0.0,0.0,4.243619825721344,0.0,0.0
96.0,9.600000000000001,6999628.9368768,72439.83613717274,0.0,-76.91025694442031,7545.55505862466,0.0,-7.887894884737725,-0.08163258625143616,0.0,0.0,0.0,0.0,84.18430834911625,0.0,0.0,-14.781637821916386,0.0,0.0,6.121780685140601,0.0,0.0
97.0,9.700000000000001,6999621.206411631,73194.39123487227,0.0,-77.69904643289408,7545.546895366035,0.0,-7.885387771199352,-0.08245677023710375,0.0,0.0,0.0,0.0,83.07083733857839,0.0,0.0,-7.487782388840833,0.0,0.0,7.293855433075555,0.0,0.0
98.0,9.8,6999613.397080049,73948.94551212502,0.0,-78.48758521001402,7545.538649689011,0.0,-7.882881895783353,-0.0832804286066677,0.0,0.0,0.0,0.0,82.70595614470959,0.0,0.0,0.19015851146470553,0.0,0.0,7.677940900305538,0.0,0.0
99.0,9.9,6999605.508907119,74703.49896069178,0.0,-79.27587339959236,7545.530321646151,0.0,-7.880377257647478,-0.08410356176893213,0.0,0.0,0.0,0.0,83.08872339606326,0.0,0.0,7.465186515608786,0.0,0.0,7.275028004144081,0.0,0.0
100.0,10.0,6999597.541917892,75458.05157233859,0.0,-80.06391112535711,7545.521911289974,0.0,-7.877873855950198,-0.08492617013231717,0.0,0.0,0.0,0.0,84.14347994524293,0.0,0.0,13.629944467984519,0.0,0.0,6.164757952375732,0.0,0.0
101.0,10.100000000000001,6999589.49613741,76212.60333883674,0.0,-80.85169851095213,7545.513418672961,0.0,-7.875371689850719,-0.08574825410485966,0.0,0.0,0.0,0.0,85.73115067243931,0.0,0.0,18.123470075943253,0.0,0.0,4.493525607958736,0.0,0.0
